batch_size,metric,learning_type,dataset,split_type,model,seed,traj
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,7,"[0.7729252067525257, 0.7757746181138977, 0.7786370375449808, 0.785395835000933, 0.7815235289878826, 0.7899898951036133, 0.7773160888449013, 0.7621647912460936, 0.7370022316148093, 0.7656121527909907, 0.7582749193021296, 0.7612373016274947, 0.7322117843574202, 0.7363471411884636, 0.7571654470374607, 0.8071619163400432, 0.750866144050449, 0.7915694166397864, 0.7076959619125539, 0.6136837559379784, 0.6875685456414169, 0.678755089362809, 0.6835976025651916, 0.6524680724148422, 0.6200387354303933, 0.6091645350389046, 0.6109434040862197, 0.639837460584344, 0.642115583794997, 0.630281277717773, 0.6447309234827925, 0.6318199429496707, 0.5954367568242959, 0.6435442767110388, 0.6911704468660448, 0.6613416937531387, 0.701854040720598, 0.6543526814754649, 0.6303643367721168, 0.6491208177019047, 0.6435705644673857, 0.6334720415901862, 0.673613496743854, 0.6168409777320936, 0.5840721673393049, 0.6031558759822916, 0.6512776909131729, 0.592154159212194, 0.5818366531734469, 0.5649459790893305, 0.5589212452182858, 0.5590146667977612, 0.5710489374213529, 0.5787685350577583, 0.5562797922762595, 0.5888752433559793, 0.5608703519458736, 0.5632148955725637, 0.545058710228355, 0.556373463629969, 0.5494289973141367, 0.5593045834998742, 0.5524447904146326, 0.5615720591015777, 0.5836099390979727, 0.5508293748004769, 0.5500225360916233, 0.5644618335413254, 0.5350842710526019, 0.5324042324710309, 0.5389530116648227, 0.5477633458336982, 0.5433155394936678, 0.53503702323533, 0.5330258028521759, 0.5477930289492521, 0.5329689800966255, 0.5335798061610166, 0.5371349581718552, 0.5360217840623273, 0.5443160946634961]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,8,"[0.8674680213540882, 0.87087894702358, 0.8838611693477686, 0.8403059146437729, 0.8662795368661618, 0.8400355847380856, 0.7980406669071072, 0.6862390780322598, 0.8771432361870141, 0.8223549542346552, 0.8706666083266259, 0.820554263481339, 0.8180110872751823, 0.7137187035196612, 0.8539400444098614, 0.8355020188510335, 0.869373333100458, 0.8012468520494611, 0.8964154029044521, 0.6945967217757556, 0.8145550324762316, 0.7966650518000709, 0.8136319053811438, 0.796999441548485, 0.8310523373895102, 0.690351344295086, 0.7082150485658898, 0.7756980590493738, 0.7536427758209817, 0.7644926154668833, 0.7882322261501853, 0.7459801588024757, 0.7506365657433774, 0.7490796356445223, 0.7689793664548104, 0.7446118602897838, 0.7475628298832019, 0.7634384727410011, 0.6775841455369132, 0.721446586086381, 0.6328560987649158, 0.6505035925850382, 0.6860773883036925, 0.7980714643300841, 0.6372900286372822, 0.6838799702546512, 0.7287305668180537, 0.6707279625517761, 0.6807276977431829, 0.6495510096836808, 0.6351061700443038, 0.635775676838751, 0.7236401529894803, 0.6615812316806495, 0.6552251084454885, 0.6236827630259719, 0.5903365332765247, 0.6489738180051859, 0.6051271416149415, 0.6172784786606069, 0.5878084064912746, 0.6150969019789521, 0.5963183889233384, 0.6240424265512072, 0.6091309361581717, 0.6302026544330304, 0.6099446544787296, 0.6376803097231574, 0.621393007704873, 0.6045911365272107, 0.6652707143267591, 0.6166506690395701, 0.6521861520802619, 0.7024632913865648, 0.6553706915989184, 0.6750948141398766, 0.7715059870939079, 0.7433022425139904, 0.7333749563629457, 0.7596234117185106, 0.7833909719382843]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialAleatoric_Config,9,"[0.8931873770541555, 0.863574294281352, 0.8696920143939448, 0.8650872708794234, 0.8435415755928788, 0.8263183112920065, 0.8013572564090288, 0.8214231143696761, 0.8407625237311497, 0.8139544007415644, 0.804023552310055, 0.7935015629021832, 0.8045270808676327, 0.8681879810928288, 0.8466738764563381, 0.8484159804350624, 0.8472662837445881, 0.84273681574978, 0.8892319970479583, 0.8835165591692441, 0.8673668810414066, 0.84034190744587, 0.8415845408406207, 0.8504355621604369, 0.8180270230235223, 0.8236724995005413, 0.8558486629598475, 0.8191963571723236, 0.8427403664289196, 0.8772729282089321, 0.8309243121555062, 0.8736922746874368, 0.8714312219838696, 0.8342270524606349, 0.7631772026414191, 0.742047106726621, 0.7627884658099289, 0.7159299567828298, 0.7693293143334567, 0.8153841426939927, 0.8161698862108413, 0.7148893643495922, 0.803582563470845, 0.8002090059514837, 0.7698723216546876, 0.6881801350959094, 0.7358046705593656, 0.6861586148083689, 0.6988478128384378, 0.7513597774272956, 0.6288750448308672, 0.7326717577001186, 0.6866495701434205, 0.6933797526607741, 0.6546502796646791, 0.6920085901156086, 0.6944818557228405, 0.6736988850203748, 0.6655100027910591, 0.6717230708280185, 0.7101061196964996, 0.7006387772889208, 0.6538026455945485, 0.6618454597256727, 0.6570577097692704, 0.6633676380023455, 0.6971630237224137, 0.6793212955808094, 0.6941283909457162, 0.6916998265106054, 0.6865264327821032, 0.6920124167155012, 0.7195997520177403, 0.6937944868961613, 0.7040787017456139, 0.6698433265086939, 0.6935318343927753, 0.687599163955028, 0.6917150741410235, 0.69321022501349, 0.7087262658667919]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,0,"[0.718554091761801, 0.7740943192194515, 0.735361878931541, 0.7424502657921105, 0.7365168489258392, 0.7151221028472496, 0.7250039612620308, 0.7139225090948595, 0.7221143576650558, 0.6754542613427484, 0.7288219763610888, 0.7349606825034841, 0.7161875825483032, 0.6946681604047472, 0.6450659911668332, 0.6752474939305768, 0.6114556551848958, 0.5972580657154609, 0.5936006806210634, 0.6017848778069826, 0.5994339810770227, 0.5954839069806764, 0.5908163390821175, 0.5855279746356539, 0.5914753693135363, 0.5873708628199342, 0.5934539611066298, 0.5955956854561074, 0.5926753208370277, 0.5883322256085821, 0.5841227467638757, 0.6057488247086225, 0.5900849528393233, 0.5857125913535446, 0.5923945586956365, 0.6054170907394426, 0.5923605298053993, 0.600766136677682, 0.6128136054398898, 0.5883455483588437, 0.58857591979222, 0.5951421932980159, 0.5978431750886957, 0.5812857447787138, 0.5999938347109655, 0.5950879844398667, 0.5862569325220602, 0.5821245057573551, 0.5828513080244601, 0.6093126101777183, 0.6630723485041379, 0.5872537775203914, 0.5804561326291245, 0.5934610922674527, 0.5811662720437581, 0.5980609103108051, 0.5772963703820636, 0.5834012656388824, 0.5788337100585854, 0.5753806271188325, 0.5867026963598169, 0.5654792617602696, 0.5870344719515321, 0.595976892810589, 0.5846345122041162, 0.5758567979307233, 0.578130281545914, 0.5725972994967363, 0.5878154457872625, 0.5731507241807806, 0.5834069078866932, 0.5811854812742029, 0.5855239848008069, 0.5905493076439619, 0.5718173721524619, 0.5904772173235407, 0.5509201551903894, 0.572415438461831, 0.5478248637914371, 0.5553720916655724, 0.5415680772933252]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,1,"[0.8365922489843765, 0.7836237573953263, 0.7108175370816171, 0.7387530628230696, 0.7338015536270768, 0.711653518894366, 0.7051709219793889, 0.6525750744215896, 0.6891192691147345, 0.6587970568409561, 0.6725958116856982, 0.6898839781542097, 0.6922868964444536, 0.9087518633026096, 0.7666959936113399, 0.8834085465224303, 0.8801518419457796, 0.8590848960569905, 0.7194893935442135, 0.7118470985516584, 0.7340369841647296, 0.6525765672380887, 0.7085192092216215, 0.7166632586438126, 0.6563255412441436, 0.6163512907106864, 0.6653862530370959, 0.7112873694449151, 0.707895636374789, 0.6670640864448103, 0.6897185959591664, 0.7117317020846254, 0.6641663483593613, 0.7083491866057836, 0.6693929040297207, 0.7129374284770176, 0.6564036681307447, 0.6713814426520543, 0.681485378244896, 0.6799553666319034, 0.650505104225356, 0.6840079914583639, 0.753376352310289, 0.7233421442544112, 0.6930987267796533, 0.7004247296387396, 0.6540066488909219, 0.6948586230397558, 0.6804084589891718, 0.6708487867069322, 0.6183528239994539, 0.6625334034309309, 0.681262839026378, 0.6501001843846435, 0.6473090937193129, 0.6228171683466932, 0.6389320357209067, 0.6507070992677416, 0.6686680892146655, 0.6171687807676665, 0.6239084660509802, 0.6433597767260155, 0.6294234921495798, 0.6126672938726921, 0.6280335563159815, 0.652211564188125, 0.644640209551966, 0.5900171589368288, 0.6277648574111812, 0.6118244123837576, 0.6618000861423686, 0.6303654051973591, 0.6662474331534981, 0.5920095406527288, 0.6459870968046063, 0.5894260037603426, 0.653349815679164, 0.5821176844656961, 0.5973427632715325, 0.5995238899576918, 0.5984231418277491]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,2,"[0.8602614224822813, 0.697275966639254, 0.709256041591021, 0.7072835468514184, 0.6899308078621246, 0.6813378358238408, 0.6707577737756638, 0.673756054634013, 0.6634422896947417, 0.6801804948553306, 0.6830636446876405, 0.7280648071459463, 0.691392306196368, 0.6512597911116167, 0.6990187499225833, 0.6770867787561473, 0.6999889710947345, 0.6883815467944513, 0.6832660867535121, 0.6712410840529573, 0.6390907878890953, 0.6642986255697726, 0.6654534033604155, 0.6563405915809412, 0.6693767487586325, 0.6502891084636647, 0.6636291927468644, 0.6840957016856288, 0.6788826903717883, 0.6601158335403586, 0.6840505710147748, 0.6755884643657811, 0.6501115670296845, 0.6719375130021298, 0.6519882282841843, 0.6480896298712915, 0.6536018843929745, 0.6304736496396889, 0.6666300048093208, 0.6786878008004431, 0.6387798020470948, 0.6309125328512594, 0.65533882982524, 0.6233945741075132, 0.636533793318174, 0.6332526921576362, 0.6347763306558858, 0.6468254073326154, 0.6360105067681556, 0.6446541164589862, 0.6492334694867019, 0.6270214305299366, 0.6419453501504163, 0.6824426792508703, 0.6355907737506297, 0.6724705804698837, 0.6711426692657666, 0.6335574319628461, 0.6501364699372207, 0.6520884551815984, 0.6353128574647834, 0.6339997427334794, 0.6463731109846734, 0.6897180897171328, 0.6596117332561067, 0.6754714593494509, 0.6510056675867212, 0.6597707351480852, 0.6540532931026608, 0.6457563927004196, 0.6622784037627039, 0.6673757693691299, 0.6948347704760914, 0.65624770845175, 0.6642341021484466, 0.662145711194308, 0.658020741641173, 0.6724166823721255, 0.6540739074670257, 0.6524960625839467, 0.710968031715848]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,3,"[0.655825663969937, 0.635741140632748, 0.6319910498556401, 0.6549530139572488, 0.6538555265129845, 0.649142309487329, 0.6437105089393842, 0.6529525967523769, 0.6526078628665606, 0.6538789839528005, 0.6529379894829415, 0.6458892033202128, 0.6477949814307177, 0.6381128028065969, 0.6163269795562851, 0.6251213264205211, 0.6256827278188448, 0.626836023827137, 0.6317747232206968, 0.6320695023705417, 0.6079750943039068, 0.6093681436828622, 0.6276479657567047, 0.6050200475542125, 0.625092947399486, 0.6306375856667433, 0.6106639341506676, 0.6058051361034156, 0.5947691044875156, 0.6046835724510382, 0.6004448208787774, 0.6204488772962634, 0.6337148636868081, 0.6128511196041816, 0.5962724829328159, 0.6075413638661739, 0.5921068947062823, 0.6316420926313111, 0.6387036126291054, 0.6003270385093101, 0.6855697884789955, 0.7024204313936652, 0.6994030215803522, 0.6737108968804467, 0.7000380701134217, 0.7017598026712637, 0.6693157705403254, 0.6850595686983463, 0.7021940897675312, 0.7013808350622232, 0.6520833281334292, 0.6849217196793692, 0.7441608295552955, 0.7603096145281154, 0.7310739266694158, 0.7675067948993497, 0.7166140738059377, 0.6808935916988147, 0.7602158433155976, 0.7785644278991688, 0.6883713976879523, 0.7199200473889092, 0.6843142942538697, 0.6242165799171924, 0.6730405546690857, 0.7122244480910719, 0.6502181614442327, 0.7215384564261366, 0.6327625840681838, 0.6205088196512304, 0.6316650209180996, 0.6273414191035712, 0.6820529912074378, 0.6133268904660035, 0.6173633652464693, 0.569228564053616, 0.5671450509077662, 0.5522736671477526, 0.566956671331088, 0.5668679352081856, 0.5967956677735436]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,4,"[0.8079920697259687, 0.8065872184688024, 0.6741843701912378, 0.7057747573100394, 0.6728126926493259, 0.6662962032364802, 0.6499305742768834, 0.6747801548080483, 0.652225599320313, 0.6623628207684173, 0.6437711846267575, 0.6595175812327757, 0.6514602572208626, 0.6751702952928222, 0.6878051362041346, 0.6522514629878088, 0.6402463588932384, 0.6517250391326488, 0.6433431345248458, 0.6344739421124787, 0.6231272699558907, 0.6160614517321504, 0.6370314550899072, 0.6089447516793797, 0.6140037330756574, 0.624004917427319, 0.5977392016829538, 0.5886699349225666, 0.6085061730876375, 0.6503034413300215, 0.6061484845437703, 0.626588770697638, 0.6057650577799774, 0.6514803794119765, 0.6166908246354306, 0.6013886935587986, 0.6193893036152278, 0.6204312853118515, 0.61144220035877, 0.6663851696796211, 0.6274641029742583, 0.6760269050070318, 0.6323764787606617, 0.6220743463872971, 0.5998717863439025, 0.6377987418831853, 0.684057299952632, 0.6530060186328728, 0.6978202105017832, 0.7302066321837346, 0.6336287235425824, 0.6439566729629864, 0.7036216513196296, 0.7291413137152132, 0.7403014912182186, 0.7272464572487017, 0.7547316051996017, 0.7968619111003664, 0.6918959041501616, 0.7015618014209168, 0.657090853745235, 0.6398936092416947, 0.6852601833356697, 0.603251619750532, 0.5932609723952722, 0.6407953582252339, 0.6647189117307201, 0.6107075648315479, 0.6662814237503759, 0.6456442186514623, 0.647045645834123, 0.6079648747289119, 0.62403630198644, 0.6181303566423335, 0.6431873008993119, 0.6293116719521297, 0.6218882495020988, 0.6866520250121835, 0.6842101389152172, 0.6281994080588601, 0.6228462211824914]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,5,"[0.8417884538590882, 0.8145172410101609, 0.8211172324650678, 0.8452348007769737, 0.8069026717866596, 0.8215872630662904, 0.8060527030661652, 0.8339590609831382, 0.7816930547307315, 0.749907413454066, 0.7210297548933438, 0.6836609718264869, 0.7031975601381649, 0.6607668079205885, 0.6839723946716748, 0.7151304488595486, 0.7257212840979685, 0.699605737816325, 0.717924869580288, 0.6401768128506834, 0.6441882491329088, 0.710923751176495, 0.6793025175196085, 0.6421075244487869, 0.6198804202644808, 0.6242453315125137, 0.63181056627064, 0.6111992087769156, 0.6146937121036158, 0.6408625283892991, 0.6497731975731532, 0.6311753713080251, 0.6530642473915126, 0.651366978810716, 0.6473035347962068, 0.61804579750855, 0.6099818441247002, 0.6122045982273828, 0.6093360551416143, 0.6192550020749485, 0.6343323865050511, 0.6372848100076802, 0.6008993345685112, 0.5863896985217237, 0.6210407381942255, 0.6024828007902128, 0.5988496634216318, 0.6133953425912185, 0.5944276256721045, 0.6028838166530522, 0.6133119901730634, 0.5859323130613263, 0.5879043011553969, 0.5962104210428708, 0.5832591213937212, 0.5841464447673645, 0.5840526267520233, 0.5819585765029915, 0.5783422945860635, 0.5844921596744579, 0.5828880382554678, 0.5960354497904541, 0.6060784584550655, 0.5960523767164254, 0.5954854249433742, 0.6125300784354687, 0.6069956707335157, 0.6003825245971354, 0.5904849911192539, 0.6029929146991443, 0.599343958452539, 0.6036068550668051, 0.6063573507146022, 0.625690431999713, 0.599949707398569, 0.602163792431949, 0.5876881100961646, 0.6193343560602247, 0.599171784197135, 0.6249305004855815, 0.6007247822745118]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,6,"[0.7045085299954994, 0.6673587165776023, 0.685280689278453, 0.6601536964186975, 0.6607730343458614, 0.6498573025117428, 0.6465215079612479, 0.6437426109487255, 0.6528638021000341, 0.6510545005870009, 0.6578300395307017, 0.656568712943905, 0.6485302755758094, 0.6496501931126246, 0.6634546794813128, 0.6521710137302023, 0.6447706095927933, 0.6594627618204408, 0.6568982214039331, 0.6383221048258395, 0.67274755369339, 0.6833633382024379, 0.6734993904423743, 0.6716287654921709, 0.6653311770334368, 0.641300311284076, 0.6337278884862831, 0.638797959803388, 0.6144298172144319, 0.6731155596758427, 0.64231122123504, 0.7149722152034086, 0.6298037214115799, 0.6813693849489824, 0.7430769213030101, 0.7280675437958183, 0.6420535498677084, 0.6925243528509887, 0.6633471742989292, 0.6278531242841995, 0.6241395755688235, 0.6114296090584243, 0.647845624397565, 0.6181189182735191, 0.6257795148786253, 0.6527123487492494, 0.6023812988222402, 0.5887512433526426, 0.5997264884473139, 0.6221235321565572, 0.5790311692231678, 0.6012865791673022, 0.6486600894087845, 0.6236616649800149, 0.6189425845724262, 0.6269113562544046, 0.6135176613589979, 0.5902926186486901, 0.596450585556223, 0.6096993479284862, 0.5922887562853449, 0.5956033106256275, 0.6266359081783069, 0.6103056272212397, 0.6227001078827409, 0.6384945071372068, 0.6050851137635144, 0.6060671691786577, 0.6227784977570537, 0.6123051373021191, 0.5826659697937968, 0.6003834499658203, 0.613389843211547, 0.6111124011001585, 0.5940181022611881, 0.5968295098697297, 0.566733139243733, 0.592068017474697, 0.6127282321345195, 0.5992974342205275, 0.586764250342872]"
8,rmse,active,human_liver_microsome_stability,scaffold,DMPNN_RegressionEvidentialEpistemic_Config,7,"[0.7729228466187856, 0.7757739784021416, 0.778637211199663, 0.7853958446469825, 0.7815230102346964, 0.7753350892803546, 0.7698664088093164, 0.7287431294259699, 0.6967199510515502, 0.7371238953956883, 0.7363272459361494, 0.7257565306566109, 0.6995086960541734, 0.7056725596619314, 0.69265869809788, 0.700651864572318, 0.6926375134733765, 0.7370794265886206, 0.70956355280163, 0.6875526433845874, 0.7088483391269046, 0.6946420969230472, 0.6439904472735901, 0.6857354909167603, 0.6375328456459964, 0.6279230193738957, 0.6466358453735127, 0.6552335873595252, 0.6750085479613787, 0.663999002346868, 0.689031528225771, 0.6632702281298308, 0.6156582008899434, 0.5789702051330067, 0.5779263381683197, 0.6315959860284951, 0.5871383759388323, 0.5869625757320962, 0.633593362066316, 0.5739305503518942, 0.5805527223634165, 0.5766558392420924, 0.5718972269096122, 0.5857667999765219, 0.5635169422239268, 0.5952509510003967, 0.5817206308618502, 0.5789916582139875, 0.5642575690670112, 0.5746358888613466, 0.565410774446002, 0.5503565237809387, 0.5548355411555702, 0.5573779135561447, 0.5650094144103083, 0.5773944226023094, 0.5662445702670816, 0.5788271457119637, 0.5658384391273191, 0.5715808881697348, 0.568125778435749, 0.5680490375897242, 0.5680762812964746, 0.5651076046831092, 0.5668677082845953, 0.5665022418762451, 0.56181184903998, 0.5986517736524164, 0.5636907852728049, 0.5681079228214378, 0.573188991898218, 0.5566824816114071, 0.5779461238079824, 0.5552651700670472, 0.5649820500006931, 0.5564704885423261, 0.5920736482412311, 0.5488073483909693, 0.564006712842593, 0.5450148531050509, 0.5575435840216468]"
